animals,unit,geo,month,year,population
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4120,2020,53.06 
,Thousand heads (animals),Belgium,A4100,2019,: 
,Thousand heads (animals),Bulgaria,A4100,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,2019,: 
,Thousand heads (animals),Hungary,A4100,2019,: 
,Thousand heads (animals),Ireland,A4100,2019,: 
,Thousand heads (animals),Lithuania,A4100,2019,: 
,Thousand heads (animals),Luxembourg,A4100,2019,: 
,Thousand heads (animals),Latvia,A4100,2019,: 
,Thousand heads (animals),Netherlands,A4100,2019,: 
,Thousand heads (animals),Poland,A4100,2019,: 
,Thousand heads (animals),Sweden,A4100,2019,: 
,Thousand heads (animals),Slovenia,A4100,2019,: 
,Thousand heads (animals),Slovakia,A4100,2019,: 
,Thousand heads (animals),Belgium,A4110K,2019,: 
,Thousand heads (animals),Bulgaria,A4110K,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,2019,: 
,Thousand heads (animals),Hungary,A4110K,2019,: 
,Thousand heads (animals),Ireland,A4110K,2019,: 
,Thousand heads (animals),Lithuania,A4110K,2019,: 
,Thousand heads (animals),Luxembourg,A4110K,2019,: 
,Thousand heads (animals),Latvia,A4110K,2019,: 
,Thousand heads (animals),Netherlands,A4110K,2019,: 
,Thousand heads (animals),Poland,A4110K,2019,: 
,Thousand heads (animals),Sweden,A4110K,2019,: 
,Thousand heads (animals),Slovenia,A4110K,2019,: 
,Thousand heads (animals),Belgium,A4110KC,2019,: 
,Thousand heads (animals),Bulgaria,A4110KC,2019,: 
,Thousand heads (animals),Hungary,A4110KC,2019,: 
,Thousand heads (animals),Latvia,A4110KC,2019,: 
,Thousand heads (animals),Netherlands,A4110KC,2019,: 
,Thousand heads (animals),Poland,A4110KC,2019,: 
,Thousand heads (animals),Sweden,A4110KC,2019,: 
,Thousand heads (animals),Slovenia,A4110KC,2019,: 
,Thousand heads (animals),Belgium,A4110KD,2019,: 
,Thousand heads (animals),Bulgaria,A4110KD,2019,: 
,Thousand heads (animals),Hungary,A4110KD,2019,: 
,Thousand heads (animals),Latvia,A4110KD,2019,: 
,Thousand heads (animals),Netherlands,A4110KD,2019,: 
,Thousand heads (animals),Poland,A4110KD,2019,: 
,Thousand heads (animals),Sweden,A4110KD,2019,: 
,Thousand heads (animals),Slovenia,A4110KD,2019,: 
,Thousand heads (animals),Belgium,A4120,2019,: 
,Thousand heads (animals),Bulgaria,A4120,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,2019,: 
,Thousand heads (animals),Hungary,A4120,2019,: 
,Thousand heads (animals),Ireland,A4120,2019,: 
,Thousand heads (animals),Lithuania,A4120,2019,: 
,Thousand heads (animals),Luxembourg,A4120,2019,: 
,Thousand heads (animals),Latvia,A4120,2019,: 
,Thousand heads (animals),Netherlands,A4120,2019,: 
,Thousand heads (animals),Poland,A4120,2019,: 
,Thousand heads (animals),Sweden,A4120,2019,: 
,Thousand heads (animals),Slovenia,A4120,2019,: 
,Thousand heads (animals),Albania,A4100,2019,1758.33 
,Thousand heads (animals),Austria,A4100,2019,402.66 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,2019,1013.00 e
,Thousand heads (animals),Belgium,A4100,2019,117.32 e
,Thousand heads (animals),Bulgaria,A4100,2019,1280.98 
,Thousand heads (animals),Cyprus,A4100,2019,323.24 
,Thousand heads (animals),Czechia,A4100,2019,213.07 e
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,2019,1556.50 
,Thousand heads (animals),Denmark,A4100,2019,138.01 e
,Thousand heads (animals),Estonia,A4100,2019,73.10 e
,Thousand heads (animals),Greece,A4100,2019,8427.00 
,Thousand heads (animals),Spain,A4100,2019,15478.62 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,2019,70293.92 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,2019,72928.76 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,2019,84568.44 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,2019,62470.44 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,2019,85226.44 
,Thousand heads (animals),Finland,A4100,2019,144.88 e
,Thousand heads (animals),France,A4100,2019,7105.00 
,Thousand heads (animals),Croatia,A4100,2019,658.00 
,Thousand heads (animals),Hungary,A4100,2019,1061.00 
,Thousand heads (animals),Ireland,A4100,2019,3809.37 
,Thousand heads (animals),Iceland,A4100,2019,416.00 
,Thousand heads (animals),Italy,A4100,2019,7000.88 
,Thousand heads (animals),Lithuania,A4100,2019,152.10 
,Thousand heads (animals),Luxembourg,A4100,2019,8.68 e
,Thousand heads (animals),Latvia,A4100,2019,99.82 
,Thousand heads (animals),Montenegro,A4100,2019,182.10 p
,Thousand heads (animals),North Macedonia,A4100,2019,684.00 
,Thousand heads (animals),Malta,A4100,2019,13.16 
,Thousand heads (animals),Netherlands,A4100,2019,758.00 
,Thousand heads (animals),Poland,A4100,2019,268.54 e
,Thousand heads (animals),Portugal,A4100,2019,2219.78 
,Thousand heads (animals),Romania,A4100,2019,10358.70 
,Thousand heads (animals),Serbia,A4100,2019,1642.00 
,Thousand heads (animals),Sweden,A4100,2019,371.23 
,Thousand heads (animals),Slovenia,A4100,2019,110.26 e
,Thousand heads (animals),Slovakia,A4100,2019,320.56 
,Thousand heads (animals),Turkey,A4100,2019,37276.05 
,Thousand heads (animals),United Kingdom,A4100,2019,22756.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,2019,189.10 
,Thousand heads (animals),Albania,A4110K,2019,1729.70 
,Thousand heads (animals),Austria,A4110K,2019,240.91 
,Thousand heads (animals),Bosnia and Herzegovina,A4110K,2019,573.00 e
,Thousand heads (animals),Belgium,A4110K,2019,: 
,Thousand heads (animals),Bulgaria,A4110K,2019,1130.54 
,Thousand heads (animals),Cyprus,A4110K,2019,224.17 
,Thousand heads (animals),Czechia,A4110K,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,2019,1079.40 
,Thousand heads (animals),Denmark,A4110K,2019,: 
,Thousand heads (animals),Estonia,A4110K,2019,: 
,Thousand heads (animals),Greece,A4110K,2019,6505.00 
,Thousand heads (animals),Spain,A4110K,2019,11046.79 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4110K,2019,: 
,Thousand heads (animals),Finland,A4110K,2019,: 
,Thousand heads (animals),France,A4110K,2019,5329.00 
,Thousand heads (animals),Croatia,A4110K,2019,487.00 
,Thousand heads (animals),Hungary,A4110K,2019,782.00 
,Thousand heads (animals),Ireland,A4110K,2019,2570.87 
,Thousand heads (animals),Iceland,A4110K,2019,328.00 
,Thousand heads (animals),Italy,A4110K,2019,6086.54 
,Thousand heads (animals),Lithuania,A4110K,2019,89.50 
,Thousand heads (animals),Luxembourg,A4110K,2019,: 
,Thousand heads (animals),Latvia,A4110K,2019,61.92 
,Thousand heads (animals),Montenegro,A4110K,2019,174.20 p
,Thousand heads (animals),North Macedonia,A4110K,2019,647.00 
,Thousand heads (animals),Malta,A4110K,2019,11.71 
,Thousand heads (animals),Netherlands,A4110K,2019,638.00 
,Thousand heads (animals),Poland,A4110K,2019,: 
,Thousand heads (animals),Portugal,A4110K,2019,1640.11 
,Thousand heads (animals),Romania,A4110K,2019,8870.00 
,Thousand heads (animals),Serbia,A4110K,2019,1197.00 
,Thousand heads (animals),Sweden,A4110K,2019,253.53 
,Thousand heads (animals),Slovenia,A4110K,2019,: 
,Thousand heads (animals),Slovakia,A4110K,2019,259.88 
,Thousand heads (animals),Turkey,A4110K,2019,24930.14 
,Thousand heads (animals),United Kingdom,A4110K,2019,13841.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110K,2019,145.25 
,Thousand heads (animals),Albania,A4110KC,2019,1257.44 
,Thousand heads (animals),Austria,A4110KC,2019,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KC,2019,139.00 e
,Thousand heads (animals),Belgium,A4110KC,2019,: 
,Thousand heads (animals),Bulgaria,A4110KC,2019,999.06 
,Thousand heads (animals),Cyprus,A4110KC,2019,210.61 
,Thousand heads (animals),Czechia,A4110KC,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KC,2019,13.10 
,Thousand heads (animals),Greece,A4110KC,2019,6202.00 
,Thousand heads (animals),Spain,A4110KC,2019,2338.13 
,Thousand heads (animals),Finland,A4110KC,2019,: 
,Thousand heads (animals),France,A4110KC,2019,1661.00 
,Thousand heads (animals),Croatia,A4110KC,2019,107.00 
,Thousand heads (animals),Hungary,A4110KC,2019,11.00 
,Thousand heads (animals),Ireland,A4110KC,2019,0.00 
,Thousand heads (animals),Iceland,A4110KC,2019,0.00 
,Thousand heads (animals),Italy,A4110KC,2019,4844.14 
,Thousand heads (animals),Lithuania,A4110KC,2019,0.00 
,Thousand heads (animals),Luxembourg,A4110KC,2019,: 
,Thousand heads (animals),Latvia,A4110KC,2019,: 
,Thousand heads (animals),Montenegro,A4110KC,2019,151.00 p
,Thousand heads (animals),North Macedonia,A4110KC,2019,533.00 
,Thousand heads (animals),Malta,A4110KC,2019,11.71 
,Thousand heads (animals),Netherlands,A4110KC,2019,17.00 
,Thousand heads (animals),Poland,A4110KC,2019,: 
,Thousand heads (animals),Portugal,A4110KC,2019,276.48 
,Thousand heads (animals),Romania,A4110KC,2019,7869.80 
,Thousand heads (animals),Serbia,A4110KC,2019,77.00 
,Thousand heads (animals),Sweden,A4110KC,2019,0.00 
,Thousand heads (animals),Slovenia,A4110KC,2019,: 
,Thousand heads (animals),Slovakia,A4110KC,2019,163.46 
,Thousand heads (animals),Turkey,A4110KC,2019,13355.90 
,Thousand heads (animals),United Kingdom,A4110KC,2019,0.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KC,2019,125.22 
,Thousand heads (animals),Albania,A4110KD,2019,472.26 
,Thousand heads (animals),Austria,A4110KD,2019,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,2019,434.00 e
,Thousand heads (animals),Belgium,A4110KD,2019,: 
,Thousand heads (animals),Bulgaria,A4110KD,2019,131.48 
,Thousand heads (animals),Cyprus,A4110KD,2019,13.56 
,Thousand heads (animals),Czechia,A4110KD,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,2019,1066.30 
,Thousand heads (animals),Greece,A4110KD,2019,304.00 
,Thousand heads (animals),Spain,A4110KD,2019,8708.66 
,Thousand heads (animals),Finland,A4110KD,2019,: 
,Thousand heads (animals),France,A4110KD,2019,3668.00 
,Thousand heads (animals),Croatia,A4110KD,2019,380.00 
,Thousand heads (animals),Hungary,A4110KD,2019,771.00 
,Thousand heads (animals),Ireland,A4110KD,2019,2570.87 
,Thousand heads (animals),Iceland,A4110KD,2019,328.00 
,Thousand heads (animals),Italy,A4110KD,2019,1242.40 
,Thousand heads (animals),Lithuania,A4110KD,2019,89.50 
,Thousand heads (animals),Luxembourg,A4110KD,2019,: 
,Thousand heads (animals),Latvia,A4110KD,2019,: 
,Thousand heads (animals),Montenegro,A4110KD,2019,23.20 p
,Thousand heads (animals),North Macedonia,A4110KD,2019,114.00 
,Thousand heads (animals),Malta,A4110KD,2019,0.00 
,Thousand heads (animals),Netherlands,A4110KD,2019,621.00 
,Thousand heads (animals),Poland,A4110KD,2019,: 
,Thousand heads (animals),Portugal,A4110KD,2019,1363.63 
,Thousand heads (animals),Romania,A4110KD,2019,1000.20 
,Thousand heads (animals),Serbia,A4110KD,2019,1120.00 
,Thousand heads (animals),Sweden,A4110KD,2019,253.53 
,Thousand heads (animals),Slovenia,A4110KD,2019,: 
,Thousand heads (animals),Slovakia,A4110KD,2019,96.42 
,Thousand heads (animals),Turkey,A4110KD,2019,11574.23 
,Thousand heads (animals),United Kingdom,A4110KD,2019,13841.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KD,2019,20.03 
,Thousand heads (animals),Albania,A4120,2019,28.64 
,Thousand heads (animals),Austria,A4120,2019,161.74 
,Thousand heads (animals),Bosnia and Herzegovina,A4120,2019,440.00 e
,Thousand heads (animals),Belgium,A4120,2019,: 
,Thousand heads (animals),Bulgaria,A4120,2019,150.44 
,Thousand heads (animals),Cyprus,A4120,2019,99.07 
,Thousand heads (animals),Czechia,A4120,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,2019,477.10 
,Thousand heads (animals),Denmark,A4120,2019,: 
,Thousand heads (animals),Estonia,A4120,2019,: 
,Thousand heads (animals),Greece,A4120,2019,1922.00 
,Thousand heads (animals),Spain,A4120,2019,4431.83 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4120,2019,: 
,Thousand heads (animals),Finland,A4120,2019,: 
,Thousand heads (animals),France,A4120,2019,1776.00 
,Thousand heads (animals),Croatia,A4120,2019,171.00 
,Thousand heads (animals),Hungary,A4120,2019,279.00 
,Thousand heads (animals),Ireland,A4120,2019,1238.50 
,Thousand heads (animals),Iceland,A4120,2019,88.00 
,Thousand heads (animals),Italy,A4120,2019,914.34 
,Thousand heads (animals),Lithuania,A4120,2019,62.60 
,Thousand heads (animals),Luxembourg,A4120,2019,: 
,Thousand heads (animals),Latvia,A4120,2019,37.90 
,Thousand heads (animals),Montenegro,A4120,2019,7.90 p
,Thousand heads (animals),North Macedonia,A4120,2019,37.00 
,Thousand heads (animals),Malta,A4120,2019,1.46 
,Thousand heads (animals),Netherlands,A4120,2019,120.00 
,Thousand heads (animals),Poland,A4120,2019,: 
,Thousand heads (animals),Portugal,A4120,2019,579.67 
,Thousand heads (animals),Romania,A4120,2019,1488.70 
,Thousand heads (animals),Serbia,A4120,2019,445.00 
,Thousand heads (animals),Sweden,A4120,2019,118.68 
,Thousand heads (animals),Slovenia,A4120,2019,: 
,Thousand heads (animals),Slovakia,A4120,2019,60.68 
,Thousand heads (animals),Turkey,A4120,2019,12345.91 
,Thousand heads (animals),United Kingdom,A4120,2019,8915.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4120,2019,43.85 
,Thousand heads (animals),Belgium,A4100,2018,: 
,Thousand heads (animals),Bulgaria,A4100,2018,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,2018,: 
,Thousand heads (animals),Hungary,A4100,2018,: 
,Thousand heads (animals),Ireland,A4100,2018,: 
,Thousand heads (animals),Lithuania,A4100,2018,: 
,Thousand heads (animals),Luxembourg,A4100,2018,: 
,Thousand heads (animals),Latvia,A4100,2018,: 
,Thousand heads (animals),Netherlands,A4100,2018,: 
,Thousand heads (animals),Poland,A4100,2018,: 
,Thousand heads (animals),Sweden,A4100,2018,: 
,Thousand heads (animals),Slovenia,A4100,2018,: 
,Thousand heads (animals),Slovakia,A4100,2018,: 
,Thousand heads (animals),Belgium,A4110K,2018,: 
,Thousand heads (animals),Bulgaria,A4110K,2018,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,2018,: 
,Thousand heads (animals),Hungary,A4110K,2018,: 
,Thousand heads (animals),Ireland,A4110K,2018,: 
,Thousand heads (animals),Lithuania,A4110K,2018,: 
,Thousand heads (animals),Luxembourg,A4110K,2018,: 
,Thousand heads (animals),Latvia,A4110K,2018,: 
,Thousand heads (animals),Netherlands,A4110K,2018,: 
,Thousand heads (animals),Poland,A4110K,2018,: 
,Thousand heads (animals),Sweden,A4110K,2018,: 
,Thousand heads (animals),Slovenia,A4110K,2018,: 
,Thousand heads (animals),Belgium,A4110KC,2018,: 
,Thousand heads (animals),Bulgaria,A4110KC,2018,: 
,Thousand heads (animals),Hungary,A4110KC,2018,: 
,Thousand heads (animals),Latvia,A4110KC,2018,: 
,Thousand heads (animals),Netherlands,A4110KC,2018,: 
,Thousand heads (animals),Poland,A4110KC,2018,: 
,Thousand heads (animals),Sweden,A4110KC,2018,: 
,Thousand heads (animals),Slovenia,A4110KC,2018,: 
,Thousand heads (animals),Belgium,A4110KD,2018,: 
,Thousand heads (animals),Bulgaria,A4110KD,2018,: 
,Thousand heads (animals),Hungary,A4110KD,2018,: 
,Thousand heads (animals),Latvia,A4110KD,2018,: 
,Thousand heads (animals),Netherlands,A4110KD,2018,: 
,Thousand heads (animals),Poland,A4110KD,2018,: 
,Thousand heads (animals),Sweden,A4110KD,2018,: 
,Thousand heads (animals),Slovenia,A4110KD,2018,: 
,Thousand heads (animals),Belgium,A4120,2018,: 
,Thousand heads (animals),Bulgaria,A4120,2018,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,2018,: 
,Thousand heads (animals),Hungary,A4120,2018,: 
,Thousand heads (animals),Ireland,A4120,2018,: 
,Thousand heads (animals),Lithuania,A4120,2018,: 
,Thousand heads (animals),Luxembourg,A4120,2018,: 
,Thousand heads (animals),Latvia,A4120,2018,: 
,Thousand heads (animals),Netherlands,A4120,2018,: 
,Thousand heads (animals),Poland,A4120,2018,: 
,Thousand heads (animals),Sweden,A4120,2018,: 
,Thousand heads (animals),Slovenia,A4120,2018,: 
,Thousand heads (animals),Albania,A4100,2018,1863.84 
,Thousand heads (animals),Austria,A4100,2018,406.34 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,2018,1012.00 e
,Thousand heads (animals),Belgium,A4100,2018,: 
,Thousand heads (animals),Bulgaria,A4100,2018,1350.03 
,Thousand heads (animals),Cyprus,A4100,2018,310.99 
,Thousand heads (animals),Czechia,A4100,2018,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,2018,1569.90 
,Thousand heads (animals),Denmark,A4100,2018,: 
,Thousand heads (animals),Estonia,A4100,2018,: 
,Thousand heads (animals),Greece,A4100,2018,8430.00 
,Thousand heads (animals),Spain,A4100,2018,15852.53 p
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,2018,: 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,2018,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,2018,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,2018,: 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,2018,: 
,Thousand heads (animals),Finland,A4100,2018,: 
,Thousand heads (animals),France,A4100,2018,7166.00 
,Thousand heads (animals),Croatia,A4100,2018,636.00 
,Thousand heads (animals),Hungary,A4100,2018,1109.00 
,Thousand heads (animals),Ireland,A4100,2018,3798.48 
,Thousand heads (animals),Iceland,A4100,2018,432.00 
,Thousand heads (animals),Italy,A4100,2018,7179.15 
,Thousand heads (animals),Lithuania,A4100,2018,164.30 
,Thousand heads (animals),Luxembourg,A4100,2018,: 
,Thousand heads (animals),Latvia,A4100,2018,107.29 
,Thousand heads (animals),Montenegro,A4100,2018,187.00 p
,Thousand heads (animals),North Macedonia,A4100,2018,727.00 
,Thousand heads (animals),Malta,A4100,2018,13.17 
,Thousand heads (animals),Netherlands,A4100,2018,743.00 
,Thousand heads (animals),Poland,A4100,2018,: 
,Thousand heads (animals),Portugal,A4100,2018,2207.79 
,Thousand heads (animals),Romania,A4100,2018,10176.40 
,Thousand heads (animals),Serbia,A4100,2018,1712.00 
,Thousand heads (animals),Sweden,A4100,2018,366.52 
,Thousand heads (animals),Slovenia,A4100,2018,: 
,Thousand heads (animals),Slovakia,A4100,2018,351.12 
,Thousand heads (animals),Turkey,A4100,2018,35194.97 
,Thousand heads (animals),United Kingdom,A4100,2018,22283.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,2018,181.11 
